system:index,distance_to_permanent_water_m,event_date,event_id,event_type,flood_area_m2,flood_fraction,grid_center_lat,grid_center_lon,grid_id,label_method_version,observed_flooded,sentinel_post_id,sentinel_pre_id,.geo
"526,4193",12684.043319417267,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.949511781323654,72.75172736305545,"526,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[263000.0,2096500.0],[263500.0,2096500.0],[263500.0,2097000.0],[263000.0,2097000.0],[263000.0,2096500.0]]]}"
"527,4193",11185.257874409428,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.949569287855155,72.75647286420653,"527,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[263500.0,2096500.0],[264000.0,2096500.0],[264000.0,2097000.0],[263500.0,2097000.0],[263500.0,2096500.0]]]}"
"528,4193",9686.84942531336,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.949626673100017,72.7612183825424,"528,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[264000.0,2096500.0],[264500.0,2096500.0],[264500.0,2097000.0],[264000.0,2097000.0],[264000.0,2096500.0]]]}"
"529,4193",8189.025850040084,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94968393709003,72.7659639179686,"529,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[264500.0,2096500.0],[265000.0,2096500.0],[265000.0,2097000.0],[264500.0,2097000.0],[264500.0,2096500.0]]]}"
"530,4193",6692.182398610883,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.9497410797933,72.77070947023422,"530,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[265000.0,2096500.0],[265500.0,2096500.0],[265500.0,2097000.0],[265000.0,2097000.0],[265000.0,2096500.0]]]}"
"531,4193",5197.174434771613,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.949798101229263,72.77545503981644,"531,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[265500.0,2096500.0],[266000.0,2096500.0],[266000.0,2097000.0],[265500.0,2097000.0],[265500.0,2096500.0]]]}"
"532,4193",3706.2626576343314,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.949855001460676,72.78020062616999,"532,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[266000.0,2096500.0],[266500.0,2096500.0],[266500.0,2097000.0],[266000.0,2097000.0],[266000.0,2096500.0]]]}"
"533,4193",2226.2581093413964,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.94991178032413,72.7849462294219,"533,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[266500.0,2096500.0],[267000.0,2096500.0],[267000.0,2097000.0],[266500.0,2097000.0],[266500.0,2096500.0]]]}"
"534,4193",770.744246736047,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.949968437823962,72.78969184957474,"534,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[267000.0,2096500.0],[267500.0,2096500.0],[267500.0,2097000.0],[267000.0,2097000.0],[267000.0,2096500.0]]]}"
"535,4193",489.84302136815387,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.9500249741466,72.79443748668939,"535,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[267500.0,2096500.0],[268000.0,2096500.0],[268000.0,2097000.0],[267500.0,2097000.0],[267500.0,2096500.0]]]}"
"536,4193",596.8479700087107,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95008138908876,72.79918314044919,"536,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[268000.0,2096500.0],[268500.0,2096500.0],[268500.0,2097000.0],[268000.0,2097000.0],[268000.0,2096500.0]]]}"
"537,4193",417.57048567355383,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950137682695154,72.8039288112699,"537,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[268500.0,2096500.0],[269000.0,2096500.0],[269000.0,2097000.0],[268500.0,2097000.0],[268500.0,2096500.0]]]}"
"538,4193",1125.2830135743932,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950193855196268,72.80867449842744,"538,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[269000.0,2096500.0],[269500.0,2096500.0],[269500.0,2097000.0],[269000.0,2097000.0],[269000.0,2096500.0]]]}"
"539,4193",866.7895094068148,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950249906349224,72.81342020270314,"539,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[269500.0,2096500.0],[270000.0,2096500.0],[270000.0,2097000.0],[269500.0,2097000.0],[269500.0,2096500.0]]]}"
"540,4193",327.6395730448265,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950305836016025,72.81816592335986,"540,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[270000.0,2096500.0],[270500.0,2096500.0],[270500.0,2097000.0],[270000.0,2097000.0],[270000.0,2096500.0]]]}"
"541,4193",1114.7905981741937,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95036164441104,72.82291166073679,"541,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[270500.0,2096500.0],[271000.0,2096500.0],[271000.0,2097000.0],[270500.0,2097000.0],[270500.0,2096500.0]]]}"
"542,4193",2321.8267092818223,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950417331534677,72.82765741483503,"542,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[271000.0,2096500.0],[271500.0,2096500.0],[271500.0,2097000.0],[271000.0,2097000.0],[271000.0,2096500.0]]]}"
"543,4193",2930.5310811004138,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95047289743359,72.83240318533782,"543,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[271500.0,2096500.0],[272000.0,2096500.0],[272000.0,2097000.0],[271500.0,2097000.0],[271500.0,2096500.0]]]}"
"544,4193",1645.9401540640276,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95052834196833,72.83714897245699,"544,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[272000.0,2096500.0],[272500.0,2096500.0],[272500.0,2097000.0],[272000.0,2097000.0],[272000.0,2096500.0]]]}"
"545,4193",477.208780216676,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950583665191953,72.84189477604652,"545,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[272500.0,2096500.0],[273000.0,2096500.0],[273000.0,2097000.0],[272500.0,2097000.0],[272500.0,2096500.0]]]}"
"546,4193",201.34189716551268,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95063886724476,72.84664059592818,"546,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273000.0,2096500.0],[273500.0,2096500.0],[273500.0,2097000.0],[273000.0,2097000.0],[273000.0,2096500.0]]]}"
"547,4193",800.2203481142484,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95069394785316,72.85138643263775,"547,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273500.0,2096500.0],[274000.0,2096500.0],[274000.0,2097000.0],[273500.0,2097000.0],[273500.0,2096500.0]]]}"
"548,4193",1495.5783295376657,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950748907129054,72.85613228535713,"548,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274000.0,2096500.0],[274500.0,2096500.0],[274500.0,2097000.0],[274000.0,2097000.0],[274000.0,2096500.0]]]}"
"549,4193",2643.3822715256006,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950803745041757,72.86087815446886,"549,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274500.0,2096500.0],[275000.0,2096500.0],[275000.0,2097000.0],[274500.0,2097000.0],[274500.0,2096500.0]]]}"
"550,4193",3939.693335385819,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950858461765506,72.86562404012048,"550,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275000.0,2096500.0],[275500.0,2096500.0],[275500.0,2097000.0],[275000.0,2097000.0],[275000.0,2096500.0]]]}"
"551,4193",5340.97093852971,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.950913057027172,72.87036994176701,"551,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275500.0,2096500.0],[276000.0,2096500.0],[276000.0,2097000.0],[275500.0,2097000.0],[275500.0,2096500.0]]]}"
"552,4193",6780.738299086914,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.9509675309701,72.87511585987038,"552,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[276000.0,2096500.0],[276500.0,2096500.0],[276500.0,2097000.0],[276000.0,2097000.0],[276000.0,2096500.0]]]}"
"553,4193",6634.636779928684,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95102188378346,72.87986179399438,"553,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[276500.0,2096500.0],[277000.0,2096500.0],[277000.0,2097000.0],[276500.0,2097000.0],[276500.0,2096500.0]]]}"
"554,4193",5154.089218416346,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951076115012867,72.88460774445258,"554,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[277000.0,2096500.0],[277500.0,2096500.0],[277500.0,2097000.0],[277000.0,2097000.0],[277000.0,2096500.0]]]}"
"555,4193",3687.4175158733906,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95113022495379,72.88935371094534,"555,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[277500.0,2096500.0],[278000.0,2096500.0],[278000.0,2097000.0],[277500.0,2097000.0],[277500.0,2096500.0]]]}"
"556,4193",2256.9005549657704,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951184213675255,72.89409969349002,"556,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[278000.0,2096500.0],[278500.0,2096500.0],[278500.0,2097000.0],[278000.0,2097000.0],[278000.0,2096500.0]]]}"
"557,4193",975.7832604126473,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951238080842447,72.89884569229939,"557,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[278500.0,2096500.0],[279000.0,2096500.0],[279000.0,2097000.0],[278500.0,2097000.0],[278500.0,2096500.0]]]}"
"558,4193",937.7105463802636,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951291827033042,72.90359170695163,"558,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[279000.0,2096500.0],[279500.0,2096500.0],[279500.0,2097000.0],[279000.0,2097000.0],[279000.0,2096500.0]]]}"
"559,4193",1255.6897458894905,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951345451687832,72.90833773746708,"559,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[279500.0,2096500.0],[280000.0,2096500.0],[280000.0,2097000.0],[279500.0,2097000.0],[279500.0,2096500.0]]]}"
"560,4193",1971.810553002838,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951398955035295,72.9130837842739,"560,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[280000.0,2096500.0],[280500.0,2096500.0],[280500.0,2097000.0],[280000.0,2097000.0],[280000.0,2096500.0]]]}"
"561,4193",2988.478565220249,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95145233704837,72.9178298468176,"561,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[280500.0,2096500.0],[281000.0,2096500.0],[281000.0,2097000.0],[280500.0,2097000.0],[280500.0,2096500.0]]]}"
"562,4193",2376.657366741163,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95150559763864,72.92257592516366,"562,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[281000.0,2096500.0],[281500.0,2096500.0],[281500.0,2097000.0],[281000.0,2097000.0],[281000.0,2096500.0]]]}"
"563,4193",1389.2643367275762,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95155873691399,72.92732201936639,"563,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[281500.0,2096500.0],[282000.0,2096500.0],[282000.0,2097000.0],[281500.0,2097000.0],[281500.0,2096500.0]]]}"
"564,4193",679.2226602004868,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951611754840666,72.93206812955721,"564,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[282000.0,2096500.0],[282500.0,2096500.0],[282500.0,2097000.0],[282000.0,2097000.0],[282000.0,2096500.0]]]}"
"565,4193",659.0892716234598,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.95166465136717,72.93681425526331,"565,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[282500.0,2096500.0],[283000.0,2096500.0],[283000.0,2097000.0],[282500.0,2097000.0],[282500.0,2096500.0]]]}"
"566,4193",711.1025106536138,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951717426733826,72.94156039693195,"566,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[283000.0,2096500.0],[283500.0,2096500.0],[283500.0,2097000.0],[283000.0,2097000.0],[283000.0,2096500.0]]]}"
"567,4193",150.27330224250503,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.951770080506666,72.94630655411768,"567,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[283500.0,2096500.0],[284000.0,2096500.0],[284000.0,2097000.0],[283500.0,2097000.0],[283500.0,2096500.0]]]}"
"568,4193",52.57992271313856,2018-07-19 01:02:53,EV_2018_07_19,flood,899.6830673217773,0.0035987322692871094,18.951822613066653,72.95105272713099,"568,4193",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[284000.0,2096500.0],[284500.0,2096500.0],[284500.0,2097000.0],[284000.0,2097000.0],[284000.0,2096500.0]]]}"
